2q (degree),Normalized Intensity (a.u)
42.1004,0.10844
42.1054,0.11116
42.1104,0.10732
42.1154,0.11063
42.1204,0.10969
42.1254,0.11112
42.1304,0.11786
42.1354,0.11928
42.1404,0.11301
42.1454,0.11285
42.1504,0.11219
42.1554,0.11063
42.1604,0.11665
42.1654,0.11702
42.1704,0.11222
42.1754,0.11122
42.1804,0.11095
42.1854,0.10861
42.1904,0.11292
42.1954,0.11761
42.2004,0.11334
42.2054,0.11218
42.2104,0.11381
42.2154,0.11627
42.2204,0.11515
42.2254,0.11031
42.2304,0.11116
42.2354,0.11611
42.2404,0.11754
42.2454,0.11913
42.2504,0.11301
42.2554,0.11797
42.2604,0.11037
42.2654,0.11342
42.2704,0.1186
42.2754,0.11315
42.2804,0.10266
42.2854,0.10596
42.2904,0.11225
42.2954,0.12009
42.3004,0.10865
42.3054,0.11168
42.3104,0.11394
42.3154,0.11289
42.3204,0.11014
42.3254,0.11183
42.3304,0.11466
42.3354,0.11469
42.3404,0.11502
42.3454,0.11091
42.3504,0.10902
42.3554,0.11622
42.3604,0.11153
42.3654,0.11257
42.3704,0.10764
42.3754,0.11103
42.3804,0.11622
42.3854,0.11914
42.3904,0.11884
42.3954,0.11887
42.4004,0.10862
42.4054,0.11124
42.4104,0.11853
42.4154,0.11467
42.4204,0.1116
42.4254,0.10752
42.4304,0.10824
42.4354,0.1084
42.4404,0.11138
42.4454,0.11194
42.4504,0.11393
42.4554,0.11718
42.4604,0.11169
42.4654,0.11429
42.4704,0.11867
42.4754,0.11895
42.4804,0.11316
42.4854,0.10821
42.4904,0.11622
42.4954,0.11866
42.5004,0.1101
42.5054,0.12293
42.5104,0.11493
42.5154,0.10912
42.5204,0.11371
42.5254,0.11135
42.5304,0.11461
42.5354,0.12196
42.5404,0.11281
42.5454,0.11183
42.5504,0.1074
42.5554,0.11286
42.5604,0.1112
42.5654,0.10794
42.5704,0.11865
42.5754,0.11043
42.5804,0.11032
42.5854,0.11543
42.5904,0.11847
42.5954,0.11011
42.6004,0.11216
42.6054,0.11534
42.6104,0.11772
42.6154,0.11623
42.6204,0.11778
42.6254,0.1168
42.6304,0.11504
42.6354,0.11292
42.6404,0.116
42.6454,0.11878
42.6504,0.11161
42.6554,0.11016
42.6604,0.11294
42.6654,0.11753
42.6704,0.1203
42.6754,0.11611
42.6804,0.10686
42.6854,0.11425
42.6904,0.12104
42.6954,0.11861
42.7004,0.11099
42.7054,0.11396
42.7104,0.11504
42.7154,0.11819
42.7204,0.12041
42.7254,0.11097
42.7304,0.10768
42.7354,0.11575
42.7404,0.11416
42.7454,0.11209
42.7504,0.11777
42.7554,0.11873
42.7604,0.11497
42.7654,0.11674
42.7704,0.11702
42.7754,0.10739
42.7804,0.10985
42.7854,0.11104
42.7904,0.11454
42.7954,0.11386
42.8004,0.11303
42.8054,0.1139
42.8104,0.11316
42.8154,0.11541
42.8204,0.11611
42.8254,0.11091
42.8304,0.11134
42.8354,0.11595
42.8404,0.11463
42.8454,0.11572
42.8504,0.10658
42.8554,0.11635
42.8604,0.11106
42.8654,0.11328
42.8704,0.11653
42.8754,0.11789
42.8804,0.10962
42.8854,0.10667
42.8904,0.11611
42.8954,0.11616
42.9004,0.12023
42.9054,0.116
42.9104,0.11635
42.9154,0.11896
42.9204,0.11976
42.9254,0.11655
42.9304,0.11336
42.9354,0.1224
42.9404,0.12415
42.9454,0.11746
42.9504,0.10851
42.9554,0.10621
42.9604,0.11481
42.9654,0.11348
42.9704,0.11633
42.9754,0.11576
42.9804,0.11072
42.9854,0.10472
42.9904,0.11944
42.9954,0.1171
43.0004,0.11189
43.0054,0.11798
43.0104,0.11498
43.0154,0.10902
43.0204,0.11357
43.0254,0.11481
43.0304,0.1114
43.0354,0.11394
43.0404,0.11298
43.0454,0.11778
43.0504,0.11709
43.0554,0.1161
43.0604,0.11492
43.0654,0.12106
43.0704,0.11937
43.0754,0.1238
43.0804,0.11188
43.0854,0.10916
43.0904,0.11303
43.0954,0.10849
43.1004,0.10641
43.1054,0.11079
43.1104,0.11044
43.1154,0.11487
43.1204,0.11422
43.1254,0.11072
43.1304,0.10889
43.1354,0.11507
43.1404,0.11399
43.1454,0.11054
43.1504,0.11128
43.1554,0.11637
43.1604,0.11173
43.1654,0.12089
43.1704,0.11579
43.1754,0.11598
43.1804,0.10613
43.1854,0.11286
43.1904,0.12504
43.1954,0.12331
43.2004,0.12367
43.2054,0.11758
43.2104,0.11421
43.2154,0.11294
43.2204,0.11581
43.2254,0.11033
43.2304,0.11332
43.2354,0.12171
43.2404,0.11251
43.2454,0.11379
43.2504,0.11403
43.2554,0.1124
43.2604,0.11295
43.2654,0.11362
43.2704,0.11915
43.2754,0.11728
43.2804,0.12206
43.2854,0.11272
43.2904,0.10929
43.2954,0.10843
43.3004,0.11842
43.3054,0.11849
43.3104,0.11767
43.3154,0.12229
43.3204,0.11312
43.3254,0.11016
43.3304,0.11419
43.3354,0.11463
43.3404,0.11304
43.3454,0.11415
43.3504,0.11574
43.3554,0.1165
43.3604,0.11717
43.3654,0.11346
43.3704,0.12059
43.3754,0.11246
43.3804,0.11681
43.3854,0.11468
43.3904,0.12334
43.3954,0.11601
43.4004,0.11598
43.4054,0.11538
43.4104,0.11612
43.4154,0.11285
43.4204,0.10587
43.4254,0.11206
43.4304,0.11312
43.4354,0.1135
43.4404,0.10924
43.4454,0.11505
43.4504,0.11237
43.4554,0.111
43.4604,0.11557
43.4654,0.11215
43.4704,0.11506
43.4754,0.11511
43.4804,0.10938
43.4854,0.10989
43.4904,0.11452
43.4954,0.11226
43.5004,0.11266
43.5054,0.11856
43.5104,0.11348
43.5154,0.10718
43.5204,0.11709
43.5254,0.11366
43.5304,0.11171
43.5354,0.11075
43.5404,0.10996
43.5454,0.11189
43.5504,0.11223
43.5554,0.11719
43.5604,0.11933
43.5654,0.11468
43.5704,0.12012
43.5754,0.12414
43.5804,0.11206
43.5854,0.10585
43.5904,0.11353
43.5954,0.11125
43.6004,0.11143
43.6054,0.11586
43.6104,0.10913
43.6154,0.11173
43.6204,0.1065
43.6254,0.10846
43.6304,0.11047
43.6354,0.11458
43.6404,0.11541
43.6454,0.11434
43.6504,0.11579
43.6554,0.11561
43.6604,0.11051
43.6654,0.10986
43.6704,0.1128
43.6754,0.11826
43.6804,0.105
43.6854,0.10548
43.6904,0.11405
43.6954,0.11432
43.7004,0.1134
43.7054,0.11679
43.7104,0.11704
43.7154,0.11255
43.7204,0.11181
43.7254,0.10684
43.7304,0.10794
43.7354,0.11294
43.7404,0.10979
43.7454,0.10987
43.7504,0.11226
43.7554,0.11598
43.7604,0.11576
43.7654,0.11604
43.7704,0.11511
43.7754,0.1118
43.7804,0.10257
43.7854,0.10803
43.7904,0.11653
43.7954,0.11268
43.8004,0.11154
43.8054,0.11197
43.8104,0.12024
43.8154,0.12436
43.8204,0.11557
43.8254,0.11333
43.8304,0.10602
43.8354,0.10862
43.8404,0.11306
43.8454,0.11321
43.8504,0.11999
43.8554,0.11137
43.8604,0.10844
43.8654,0.10914
43.8704,0.11083
43.8754,0.11844
43.8804,0.1115
43.8854,0.1069
43.8904,0.11378
43.8954,0.10962
43.9004,0.11256
43.9054,0.11708
43.9104,0.11906
43.9154,0.12265
43.9204,0.11579
43.9254,0.1073
43.9304,0.10922
43.9354,0.11278
43.9404,0.11452
43.9454,0.11533
43.9504,0.10587
43.9554,0.11438
43.9604,0.10931
43.9654,0.1148
43.9704,0.11551
43.9754,0.11421
43.9804,0.10256
43.9854,0.10552
43.9904,0.11373
43.9954,0.11289
44.0004,0.11341
44.0054,0.11791
44.0104,0.11242
44.0154,0.11447
44.0204,0.11631
44.0254,0.11046
44.0304,0.11246
44.0354,0.10692
44.0404,0.11802
44.0454,0.11628
44.0504,0.11308
44.0554,0.11625
44.0604,0.11277
44.0654,0.10668
44.0704,0.11399
44.0754,0.10941
44.0804,0.10801
44.0854,0.11254
44.0904,0.11182
44.0954,0.11937
44.1004,0.11717
44.1054,0.12206
44.1104,0.12384
44.1154,0.11967
44.1204,0.11002
44.1254,0.1088
44.1304,0.11248
44.1354,0.11545
44.1404,0.11412
44.1454,0.1117
44.1504,0.11505
44.1554,0.11398
44.1604,0.11397
44.1654,0.11589
44.1704,0.11221
44.1754,0.11689
44.1804,0.11544
44.1854,0.11781
44.1904,0.11608
44.1954,0.11197
44.2004,0.11118
44.2054,0.117
44.2104,0.11687
44.2154,0.11857
44.2204,0.11673
44.2254,0.12173
44.2304,0.11282
44.2354,0.11245
44.2404,0.11655
44.2454,0.11341
44.2504,0.11864
44.2554,0.11222
44.2604,0.10674
44.2654,0.10732
44.2704,0.12218
44.2754,0.12229
44.2804,0.11072
44.2854,0.1091
44.2904,0.11889
44.2954,0.11888
44.3004,0.11721
44.3054,0.11871
44.3104,0.11365
44.3154,0.11136
44.3204,0.11739
44.3254,0.10843
44.3304,0.1087
44.3354,0.11175
44.3404,0.10831
44.3454,0.10883
44.3504,0.10927
44.3554,0.11525
44.3604,0.11699
44.3654,0.11418
44.3704,0.11166
44.3754,0.11414
44.3804,0.10336
44.3854,0.11376
44.3904,0.1116
44.3954,0.11493
44.4004,0.10893
44.4054,0.11614
44.4104,0.11969
44.4154,0.11653
44.4204,0.11696
44.4254,0.1135
44.4304,0.11154
44.4354,0.11402
44.4404,0.12132
44.4454,0.11985
44.4504,0.11643
44.4554,0.11941
44.4604,0.11817
44.4654,0.11692
44.4704,0.12589
44.4754,0.119
44.4804,0.11113
44.4854,0.11482
44.4904,0.12288
44.4954,0.11633
44.5004,0.11692
44.5054,0.1173
44.5104,0.11927
44.5154,0.1126
44.5204,0.1181
44.5254,0.11596
44.5304,0.10499
44.5354,0.11443
44.5404,0.11499
44.5454,0.12184
44.5504,0.11178
44.5554,0.12152
44.5604,0.11762
44.5654,0.11471
44.5704,0.11609
44.5754,0.12268
44.5804,0.10594
44.5854,0.10979
44.5904,0.12361
44.5954,0.11788
44.6004,0.11461
44.6054,0.11878
44.6104,0.11513
44.6154,0.11964
44.6204,0.12972
44.6254,0.11594
44.6304,0.12135
44.6354,0.127
44.6404,0.12072
44.6454,0.12192
44.6504,0.12226
44.6554,0.13008
44.6604,0.12905
44.6654,0.13186
44.6704,0.12962
44.6754,0.1311
44.6804,0.14085
44.6854,0.13167
44.6904,0.14137
44.6954,0.15155
44.7004,0.15765
44.7054,0.1623
44.7104,0.16011
44.7154,0.17089
44.7204,0.17135
44.7254,0.1807
44.7304,0.18167
44.7354,0.19903
44.7404,0.20874
44.7454,0.21259
44.7504,0.2273
44.7554,0.24079
44.7604,0.25196
44.7654,0.27276
44.7704,0.27527
44.7754,0.29337
44.7804,0.29579
44.7854,0.30321
44.7904,0.32798
44.7954,0.33201
44.8004,0.33659
44.8054,0.34291
44.8104,0.32536
44.8154,0.31048
44.8204,0.28206
44.8254,0.25957
44.8304,0.25331
44.8354,0.24229
44.8404,0.23256
44.8454,0.22364
44.8504,0.20819
44.8554,0.19594
44.8604,0.19002
44.8654,0.18447
44.8704,0.18751
44.8754,0.16768
44.8804,0.16321
44.8854,0.16236
44.8904,0.15948
44.8954,0.15354
44.9004,0.14873
44.9054,0.14906
44.9104,0.14364
44.9154,0.13903
44.9204,0.14276
44.9254,0.13493
44.9304,0.136
44.9354,0.1303
44.9404,0.13351
44.9454,0.12927
44.9504,0.12346
44.9554,0.12891
44.9604,0.12204
44.9654,0.12806
44.9704,0.12478
44.9754,0.12041
44.9804,0.1151
44.9854,0.11542
44.9904,0.12167
44.9954,0.12399
45.0004,0.11882
45.0054,0.12169
45.0104,0.12148
45.0154,0.12027
45.0204,0.11898
45.0254,0.11611
45.0304,0.11161
45.0354,0.11465
45.0404,0.11603
45.0454,0.11787
45.0504,0.10982
45.0554,0.11218
45.0604,0.11506
45.0654,0.12041
45.0704,0.11657
45.0754,0.11659
45.0804,0.11084
45.0854,0.12553
45.0904,0.11312
45.0954,0.1139
45.1004,0.11588
45.1054,0.11796
45.1104,0.11762
45.1154,0.11465
45.1204,0.11338
45.1254,0.10539
45.1304,0.11289
45.1354,0.11479
45.1404,0.1105
45.1454,0.11001
45.1504,0.1146
45.1554,0.11781
45.1604,0.1149
45.1654,0.11296
45.1704,0.11758
45.1754,0.11964
45.1804,0.11253
45.1854,0.10601
45.1904,0.10889
45.1954,0.11187
45.2004,0.11177
45.2054,0.11383
45.2104,0.10863
45.2154,0.10651
45.2204,0.10869
45.2254,0.11655
45.2304,0.11249
45.2354,0.11403
45.2404,0.11787
45.2454,0.11598
45.2504,0.11619
45.2554,0.11018
45.2604,0.11804
45.2654,0.11372
45.2704,0.11279
45.2754,0.11098
45.2804,0.10693
45.2854,0.10524
45.2904,0.11523
45.2954,0.11504
45.3004,0.11391
45.3054,0.10825
45.3104,0.11506
45.3154,0.11485
45.3204,0.11111
45.3254,0.10969
45.3304,0.1039
45.3354,0.11106
45.3404,0.11583
45.3454,0.11197
45.3504,0.11384
45.3554,0.11902
45.3604,0.11168
45.3654,0.11804
45.3704,0.1184
45.3754,0.11421
45.3804,0.10811
45.3854,0.1117
45.3904,0.11708
45.3954,0.11694
45.4004,0.1164
45.4054,0.11845
45.4104,0.11467
45.4154,0.11928
45.4204,0.11922
45.4254,0.10894
45.4304,0.10454
45.4354,0.10961
45.4404,0.11771
45.4454,0.11511
45.4504,0.11838
45.4554,0.11929
45.4604,0.12329
45.4654,0.11916
45.4704,0.11484
45.4754,0.11175
45.4804,0.10913
45.4854,0.11365
45.4904,0.13089
45.4954,0.12329
45.5004,0.11494
45.5054,0.11786
45.5104,0.12433
45.5154,0.11916
45.5204,0.11658
45.5254,0.11727
45.5304,0.11802
45.5354,0.12195
45.5404,0.12284
45.5454,0.11975
45.5504,0.12159
45.5554,0.1256
45.5604,0.12338
45.5654,0.12995
45.5704,0.12308
45.5754,0.12474
45.5804,0.12359
45.5854,0.11953
45.5904,0.12136
45.5954,0.12404
45.6004,0.13421
45.6054,0.1331
45.6104,0.12275
45.6154,0.12324
45.6204,0.13015
45.6254,0.13352
45.6304,0.12656
45.6354,0.13164
45.6404,0.13384
45.6454,0.13107
45.6504,0.12464
45.6554,0.12904
45.6604,0.13232
45.6654,0.1295
45.6704,0.12559
45.6754,0.13031
45.6804,0.11871
45.6854,0.11477
45.6904,0.11891
45.6954,0.12571
45.7004,0.12947
45.7054,0.12767
45.7104,0.12691
45.7154,0.12957
45.7204,0.12905
45.7254,0.1267
45.7304,0.12668
45.7354,0.1258
45.7404,0.12826
45.7454,0.12475
45.7504,0.12718
45.7554,0.1254
45.7604,0.12257
45.7654,0.12344
45.7704,0.13377
45.7754,0.13695
45.7804,0.12708
45.7854,0.12598
45.7904,0.12867
45.7954,0.1255
45.8004,0.12611
45.8054,0.1307
45.8104,0.1282
45.8154,0.12776
45.8204,0.12901
45.8254,0.12652
45.8304,0.12109
45.8354,0.13257
45.8404,0.12753
45.8454,0.12744
45.8504,0.13107
45.8554,0.13101
45.8604,0.12397
45.8654,0.1315
45.8704,0.1327
45.8754,0.13398
45.8804,0.11981
45.8854,0.12457
45.8904,0.13422
45.8954,0.13383
45.9004,0.12759
45.9054,0.13495
45.9104,0.13178
45.9154,0.13265
45.9204,0.1344
45.9254,0.12709
45.9304,0.12566
45.9354,0.13424
45.9404,0.12924
45.9454,0.1296
45.9504,0.12625
45.9554,0.13394
45.9604,0.13886
45.9654,0.13586
45.9704,0.13602
45.9754,0.13606
45.9804,0.1362
45.9854,0.12992
45.9904,0.12498
45.9954,0.12613
46.0004,0.13045
46.0054,0.14162
46.0104,0.13671
46.0154,0.13923
46.0204,0.13196
46.0254,0.13399
46.0304,0.13004
46.0354,0.13199
46.0404,0.13929
46.0454,0.13251
46.0504,0.13776
46.0554,0.13529
46.0604,0.13473
46.0654,0.13876
46.0704,0.14316
46.0754,0.13798
46.0804,0.13738
46.0854,0.13189
46.0904,0.14054
46.0954,0.12895
46.1004,0.12766
46.1054,0.13681
46.1104,0.13659
46.1154,0.13798
46.1204,0.14165
46.1254,0.14007
46.1304,0.13295
46.1354,0.14177
46.1404,0.14096
46.1454,0.14611
46.1504,0.13813
46.1554,0.13408
46.1604,0.13268
46.1654,0.13246
46.1704,0.14221
46.1754,0.14092
46.1804,0.13234
46.1854,0.12966
46.1904,0.13433
46.1954,0.13666
46.2004,0.13208
46.2054,0.13678
46.2104,0.13194
46.2154,0.13859
46.2204,0.14079
46.2254,0.1409
46.2304,0.13205
46.2354,0.14028
46.2404,0.139
46.2454,0.12802
46.2504,0.13637
46.2554,0.13744
46.2604,0.13391
46.2654,0.13895
46.2704,0.13304
46.2754,0.1323
46.2804,0.1291
46.2854,0.13301
46.2904,0.13472
46.2954,0.13265
46.3004,0.12618
46.3054,0.13239
46.3104,0.12993
46.3154,0.1319
46.3204,0.12665
46.3254,0.12587
46.3304,0.1314
46.3354,0.13194
46.3404,0.12492
46.3454,0.12186
46.3504,0.1244
46.3554,0.12903
46.3604,0.12733
46.3654,0.12384
46.3704,0.13313
46.3754,0.1265
46.3804,0.12162
46.3854,0.12156
46.3904,0.11732
46.3954,0.11734
46.4004,0.12455
46.4054,0.12261
46.4104,0.11857
46.4154,0.11687
46.4204,0.11832
46.4254,0.11767
46.4304,0.11889
46.4354,0.11836
46.4404,0.11528
46.4454,0.10906
46.4504,0.11198
46.4554,0.12032
46.4604,0.11886
46.4654,0.11549
46.4704,0.11831
46.4754,0.11672
46.4804,0.11382
46.4854,0.11508
46.4904,0.11969
46.4954,0.10871
46.5004,0.11493
46.5054,0.12117
46.5104,0.11561
46.5154,0.11468
46.5204,0.11725
46.5254,0.10705
46.5304,0.10755
46.5354,0.11285
46.5404,0.11808
46.5454,0.11221
46.5504,0.11025
46.5554,0.10945
46.5604,0.10754
46.5654,0.1115
46.5704,0.11069
46.5754,0.11344
46.5804,0.10928
46.5854,0.10984
46.5904,0.11931
46.5954,0.11362
46.6004,0.1122
46.6054,0.11419
46.6104,0.11539
46.6154,0.1161
46.6204,0.12065
46.6254,0.11252
46.6304,0.1098
46.6354,0.11596
46.6404,0.11861
46.6454,0.11492
46.6504,0.10632
46.6554,0.10381
46.6604,0.10876
46.6654,0.1154
46.6704,0.11878
46.6754,0.11311
46.6804,0.11087
46.6854,0.11062
46.6904,0.11942
46.6954,0.1195
46.7004,0.11508
46.7054,0.11895
46.7104,0.11533
46.7154,0.11652
46.7204,0.1208
46.7254,0.1171
46.7304,0.11034
46.7354,0.10872
46.7404,0.1094
46.7454,0.11562
46.7504,0.11947
46.7554,0.11675
46.7604,0.11236
46.7654,0.11145
46.7704,0.11952
46.7754,0.11811
46.7804,0.10598
46.7854,0.11603
46.7904,0.11843
46.7954,0.11039
46.8004,0.10936
46.8054,0.10713
46.8104,0.11
46.8154,0.11119
46.8204,0.11343
46.8254,0.11143
46.8304,0.10861
46.8354,0.10967
46.8404,0.11497
46.8454,0.11347
46.8504,0.11176
46.8554,0.10635
46.8604,0.11641
46.8654,0.11724
46.8704,0.11535
46.8754,0.11101
46.8804,0.11519
46.8854,0.11218
46.8904,0.10789
46.8954,0.11688
46.9004,0.12071
46.9054,0.12284
46.9104,0.11801
46.9154,0.12162
46.9204,0.11789
46.9254,0.11869
46.9304,0.11232
46.9354,0.11598
46.9404,0.11764
46.9454,0.11465
46.9504,0.11711
46.9554,0.11215
46.9604,0.11826
46.9654,0.11499
46.9704,0.1078
46.9754,0.11548
46.9804,0.11357
46.9854,0.12013
46.9904,0.11829
46.9954,0.1122
47.0004,0.11193
47.0054,0.11183
47.0104,0.11384
47.0154,0.11786
47.0204,0.11086
47.0254,0.11253
47.0304,0.10966
47.0354,0.10649
47.0404,0.11061
47.0454,0.11314
47.0504,0.11568
47.0554,0.11048
47.0604,0.10688
47.0654,0.11074
47.0704,0.11415
47.0754,0.11724
47.0804,0.11216
47.0854,0.11632
47.0904,0.11905
47.0954,0.11563
47.1004,0.11224
47.1054,0.11658
47.1104,0.11006
47.1154,0.1127
47.1204,0.11343
47.1254,0.11154
47.1304,0.10771
47.1354,0.11283
47.1404,0.11352
47.1454,0.11949
47.1504,0.10859
47.1554,0.11185
47.1604,0.11363
47.1654,0.1141
47.1704,0.11629
47.1754,0.11582
47.1804,0.11064
47.1854,0.10959
47.1904,0.11138
47.1954,0.10924
47.2004,0.10618
47.2054,0.11638
47.2104,0.12369
47.2154,0.12285
47.2204,0.12005
47.2254,0.11118
47.2304,0.10985
47.2354,0.11154
47.2404,0.12105
47.2454,0.11544
47.2504,0.11158
47.2554,0.11159
47.2604,0.11418
47.2654,0.11565
47.2704,0.11207
47.2754,0.12135
47.2804,0.11382
47.2854,0.11915
47.2904,0.1164
47.2954,0.12208
47.3004,0.11947
47.3054,0.12564
47.3104,0.11262
47.3154,0.11867
47.3204,0.11849
47.3254,0.11122
47.3304,0.10929
47.3354,0.10594
47.3404,0.11201
47.3454,0.10812
47.3504,0.11382
47.3554,0.11515
47.3604,0.09732
47.3654,0.11681
47.3704,0.1256
47.3754,0.1202
47.3804,0.11871
47.3854,0.11015
47.3904,0.11729
47.3954,0.11336
47.4004,0.11485
47.4054,0.11463
47.4104,0.1158
47.4154,0.12282
47.4204,0.1116
47.4254,0.11351
47.4304,0.11981
47.4354,0.11003
47.4404,0.11638
47.4454,0.11138
47.4504,0.11193
47.4554,0.10664
47.4604,0.11123
47.4654,0.11378
47.4704,0.11098
47.4754,0.118
47.4804,0.11344
47.4854,0.11394
47.4904,0.11728
47.4954,0.11907
47.5004,0.11667
47.5054,0.11077
47.5104,0.11945
47.5154,0.11599
47.5204,0.1138
47.5254,0.10731
47.5304,0.11853
47.5354,0.11865
47.5404,0.12372
47.5454,0.11418
47.5504,0.11767
47.5554,0.12064
47.5604,0.11278
47.5654,0.11217
47.5704,0.11418
47.5754,0.12031
47.5804,0.11042
47.5854,0.11494
47.5904,0.11835
47.5954,0.1235
47.6004,0.11391
47.6054,0.11568
47.6104,0.11703
47.6154,0.1212
47.6204,0.11979
47.6254,0.11693
47.6304,0.11618
47.6354,0.11464
47.6404,0.11217
47.6454,0.11743
47.6504,0.12371
47.6554,0.11219
47.6604,0.12349
47.6654,0.12149
47.6704,0.12015
47.6754,0.11942
47.6804,0.11282
47.6854,0.11874
47.6904,0.11701
47.6954,0.11614
47.7004,0.11995
47.7054,0.11939
47.7104,0.11512
47.7154,0.11731
47.7204,0.12271
47.7254,0.12092
47.7304,0.12148
47.7354,0.12104
47.7404,0.11466
47.7454,0.11599
47.7504,0.11313
47.7554,0.11545
47.7604,0.1159
47.7654,0.12133
47.7704,0.11223
47.7754,0.1151
47.7804,0.1163
47.7854,0.11247
47.7904,0.115
47.7954,0.11607
47.8004,0.11551
47.8054,0.11546
47.8104,0.10828
47.8154,0.11485
47.8204,0.12065
47.8254,0.1148
47.8304,0.11801
47.8354,0.11534
47.8404,0.11107
47.8454,0.11105
47.8504,0.1086
47.8554,0.11677
47.8604,0.1153
47.8654,0.11503
47.8704,0.11263
47.8754,0.11646
47.8804,0.11402
47.8854,0.1159
47.8904,0.1163
47.8954,0.11754
47.9004,0.11288
47.9054,0.11875
47.9104,0.11726
47.9154,0.11651
47.9204,0.11485
47.9254,0.11015
47.9304,0.10509
47.9354,0.11117
47.9404,0.11324
47.9454,0.11414
47.9504,0.11234
47.9554,0.11093
47.9604,0.11643
47.9654,0.1129
47.9704,0.11391
47.9754,0.11846
47.9804,0.10632
47.9854,0.10628
47.9904,0.11682
47.9954,0.11001
48.0004,0.11344
48.0054,0.1196
48.0104,0.11934
48.0154,0.11066
48.0204,0.11803
48.0254,0.11643
48.0304,0.1159
48.0354,0.1134
48.0404,0.11326
48.0454,0.11654
48.0504,0.11766
48.0554,0.11173
48.0604,0.10855
48.0654,0.11563
48.0704,0.11841
48.0754,0.11745
48.0804,0.11327
48.0854,0.10364
48.0904,0.11706
48.0954,0.11088
48.1004,0.11682
48.1054,0.11769
48.1104,0.11315
48.1154,0.11836
48.1204,0.11897
48.1254,0.10758
48.1304,0.1086
48.1354,0.11313
48.1404,0.11795
48.1454,0.11469
48.1504,0.11544
48.1554,0.11127
48.1604,0.11001
48.1654,0.11204
48.1704,0.11509
48.1754,0.11222
48.1804,0.11494
48.1854,0.11274
48.1904,0.11697
48.1954,0.11667
48.2004,0.11376
48.2054,0.11185
48.2104,0.1165
48.2154,0.11708
48.2204,0.11973
48.2254,0.11795
48.2304,0.10632
48.2354,0.11358
48.2404,0.11384
48.2454,0.11313
48.2504,0.11045
48.2554,0.11212
48.2604,0.11213
48.2654,0.11402
48.2704,0.11609
48.2754,0.11402
48.2804,0.11284
48.2854,0.11519
48.2904,0.11576
48.2954,0.11235
48.3004,0.11388
48.3054,0.12085
48.3104,0.11685
48.3154,0.1175
48.3204,0.10912
48.3254,0.10785
48.3304,0.11126
48.3354,0.11579
48.3404,0.1182
48.3454,0.11607
48.3504,0.11183
48.3554,0.11523
48.3604,0.10956
48.3654,0.11399
48.3704,0.11426
48.3754,0.11464
48.3804,0.11831
48.3854,0.11636
48.3904,0.11271
48.3954,0.11122
48.4004,0.11509
48.4054,0.12169
48.4104,0.11759
48.4154,0.11148
48.4204,0.11495
48.4254,0.11114
48.4304,0.11258
48.4354,0.11648
48.4404,0.12321
48.4454,0.11675
48.4504,0.1152
48.4554,0.11447
48.4604,0.1199
48.4654,0.1131
48.4704,0.11711
48.4754,0.11436
48.4804,0.10711
48.4854,0.11578
48.4904,0.11722
48.4954,0.10944
48.5004,0.11807
48.5054,0.11989
48.5104,0.11779
48.5154,0.1171
48.5204,0.11702
48.5254,0.11865
48.5304,0.11317
48.5354,0.11063
48.5404,0.11598
48.5454,0.11801
48.5504,0.11078
48.5554,0.1106
48.5604,0.11475
48.5654,0.11545
48.5704,0.11317
48.5754,0.1204
48.5804,0.11015
48.5854,0.10766
48.5904,0.11277
48.5954,0.1036
48.6004,0.11062
48.6054,0.12102
48.6104,0.11183
48.6154,0.1137
48.6204,0.11762
48.6254,0.10909
48.6304,0.10012
48.6354,0.10917
48.6404,0.11423
48.6454,0.12146
48.6504,0.11619
48.6554,0.11208
48.6604,0.10492
48.6654,0.11402
48.6704,0.11537
48.6754,0.11131
48.6804,0.1099
48.6854,0.11478
48.6904,0.11288
48.6954,0.11209
48.7004,0.10159
48.7054,0.1104
48.7104,0.11261
48.7154,0.11229
48.7204,0.11761
48.7254,0.11443
48.7304,0.10981
48.7354,0.11126
48.7404,0.1103
48.7454,0.11694
48.7504,0.11571
48.7554,0.11088
48.7604,0.11268
48.7654,0.11571
48.7704,0.1216
48.7754,0.11451
48.7804,0.10774
48.7854,0.10419
48.7904,0.12307
48.7954,0.11171
48.8004,0.10866
48.8054,0.10939
48.8104,0.11454
48.8154,0.11713
48.8204,0.11393
48.8254,0.11014
48.8304,0.11095
48.8354,0.11234
48.8404,0.11513
48.8454,0.11281
48.8504,0.10952
48.8554,0.10919
48.8604,0.1096
48.8654,0.11965
48.8704,0.12075
48.8754,0.12179
48.8804,0.10895
48.8854,0.1103
48.8904,0.11956
48.8954,0.11708
48.9004,0.112
48.9054,0.11896
48.9104,0.11878
48.9154,0.11179
48.9204,0.1222
48.9254,0.11732
48.9304,0.11321
48.9354,0.11033
48.9404,0.10887
48.9454,0.11302
48.9504,0.11527
48.9554,0.11775
48.9604,0.11734
48.9654,0.11377
48.9704,0.11095
48.9754,0.11315
48.9804,0.11086
48.9854,0.10859
48.9904,0.10905
48.9954,0.11497
49.0004,0.10689
49.0054,0.10878
49.0104,0.11482
49.0154,0.11773
49.0204,0.11956
49.0254,0.1085
49.0304,0.10206
49.0354,0.1138
49.0404,0.12086
49.0454,0.111
49.0504,0.11207
49.0554,0.11525
49.0604,0.11587
49.0654,0.10803
49.0704,0.11352
49.0754,0.11946
49.0804,0.11293
49.0854,0.10752
49.0904,0.11349
