2q (degree),Normalized Intensity (a.u)
42.8704,0.00683
42.8754,0.00916
42.8804,0.00995
42.8854,0.01057
42.8904,0.00911
42.8954,0.00951
42.9004,0.01032
42.9054,0.00994
42.9104,0.0089
42.9154,0.00863
42.9204,0.00791
42.9254,0.00964
42.9304,0.01053
42.9354,0.01093
42.9404,0.00896
42.9454,0.00858
42.9504,0.01211
42.9554,0.01403
42.9604,0.01179
42.9654,0.01079
42.9704,0.01086
42.9754,0.01039
42.9804,0.0098
42.9854,0.0105
42.9904,0.00992
42.9954,0.00691
43.0004,0.00744
43.0054,0.01014
43.0104,0.01081
43.0154,0.00995
43.0204,0.01065
43.0254,0.01116
43.0304,0.0119
43.0354,0.0119
43.0404,0.01254
43.0454,0.01255
43.0504,0.01237
43.0554,0.01088
43.0604,0.00967
43.0654,0.00883
43.0704,0.00799
43.0754,0.00746
43.0804,0.00707
43.0854,0.00854
43.0904,0.00883
43.0954,0.00788
43.1004,0.00977
43.1054,0.01084
43.1104,0.0092
43.1154,0.00989
43.1204,0.0097
43.1254,0.00995
43.1304,0.0079
43.1354,0.00603
43.1404,0.00567
43.1454,0.00581
43.1504,0.00586
43.1554,0.00764
43.1604,0.00629
43.1654,0.00566
43.1704,0.00463
43.1754,0.00372
43.1804,0.00424
43.1854,0.00188
43.1904,0
43.1954,3.30E-04
43.2004,1.38E-04
43.2054,0.00102
43.2104,0.00147
43.2154,0.00356
43.2204,0.00415
43.2254,0.00474
43.2304,0.00943
43.2354,0.01182
43.2404,0.01131
43.2454,0.01102
43.2504,0.01133
43.2554,0.01219
43.2604,0.013
43.2654,0.01297
43.2704,0.01396
43.2754,0.01281
43.2804,0.01104
43.2854,0.0118
43.2904,0.01152
43.2954,0.01183
43.3004,0.01127
43.3054,0.0088
43.3104,0.00932
43.3154,0.00836
43.3204,0.00723
43.3254,0.00753
43.3304,0.00679
43.3354,0.00813
43.3404,0.0093
43.3454,0.01007
43.3504,0.01142
43.3554,0.01208
43.3604,0.01206
43.3654,0.01184
43.3704,0.01302
43.3754,0.01329
43.3804,0.01119
43.3854,0.01033
43.3904,0.01023
43.3954,0.01002
43.4004,0.01062
43.4054,0.01023
43.4104,0.0109
43.4154,0.01053
43.4204,0.01154
43.4254,0.0118
43.4304,0.01008
43.4354,0.00974
43.4404,0.009
43.4454,0.00863
43.4504,0.00969
43.4554,0.00951
43.4604,0.00777
43.4654,0.0059
43.4704,0.00583
43.4754,0.00559
43.4804,0.00531
43.4854,0.00727
43.4904,0.00746
43.4954,0.00712
43.5004,0.00786
43.5054,0.00911
43.5104,0.01016
43.5154,0.01234
43.5204,0.01456
43.5254,0.01326
43.5304,0.01133
43.5354,0.0102
43.5404,0.00826
43.5454,0.00739
43.5504,0.00856
43.5554,0.00767
43.5604,0.00611
43.5654,0.00393
43.5704,0.00562
43.5754,0.00689
43.5804,0.00615
43.5854,0.00685
43.5904,0.0076
43.5954,0.00584
43.6004,0.00732
43.6054,0.0062
43.6104,0.00725
43.6154,0.00616
43.6204,0.00459
43.6254,0.00644
43.6304,0.00727
43.6354,0.00653
43.6404,0.00824
43.6454,0.00802
43.6504,0.00962
43.6554,0.0102
43.6604,0.01008
43.6654,0.01041
43.6704,0.00892
43.6754,0.00828
43.6804,0.00867
43.6854,0.0074
43.6904,0.00631
43.6954,0.0058
43.7004,0.00476
43.7054,0.00442
43.7104,0.0042
43.7154,0.00488
43.7204,0.00631
43.7254,0.00586
43.7304,0.00526
43.7354,0.00509
43.7404,0.00442
43.7454,0.00555
43.7504,0.00742
43.7554,0.00889
43.7604,0.00908
43.7654,0.00713
43.7704,0.00753
43.7754,0.00767
43.7804,0.0066
43.7854,0.00762
43.7904,0.00708
43.7954,0.00549
43.8004,0.00504
43.8054,0.00375
43.8104,0.00455
43.8154,0.0047
43.8204,0.00456
43.8254,0.00569
43.8304,0.00497
43.8354,0.0027
43.8404,0.00168
43.8454,8.77E-04
43.8504,0.00246
43.8554,0.00324
43.8604,8.70E-04
43.8654,0
43.8704,0.0014
43.8754,0.00214
43.8804,0.00415
43.8854,0.00636
43.8904,0.00606
43.8954,0.00419
43.9004,0.00396
43.9054,0.00567
43.9104,0.0083
43.9154,0.00788
43.9204,0.00799
43.9254,0.00849
43.9304,0.00859
43.9354,0.00968
43.9404,0.00984
43.9454,0.01006
43.9504,0.01046
43.9554,0.00928
43.9604,0.00721
43.9654,0.00689
43.9704,0.00677
43.9754,0.00538
43.9804,0.00453
43.9854,0.00436
43.9904,0.00405
43.9954,0.00525
44.0004,0.00374
44.0054,0.00485
44.0104,0.00367
44.0154,0.00355
44.0204,0.00474
44.0254,0.00487
44.0304,0.00644
44.0354,0.00501
44.0404,0.00383
44.0454,0.00559
44.0504,0.00714
44.0554,0.00711
44.0604,0.00557
44.0654,0.00431
44.0704,0.00554
44.0754,0.00536
44.0804,0.00696
44.0854,0.00696
44.0904,0.00777
44.0954,0.00742
44.1004,0.00829
44.1054,0.00843
44.1104,0.00662
44.1154,0.00466
44.1204,0.00321
44.1254,0.00285
44.1304,0.00329
44.1354,0.00268
44.1404,0.0018
44.1454,0.002
44.1504,0.00227
44.1554,0.00368
44.1604,0.00262
44.1654,0.00362
44.1704,0.00328
44.1754,0.00288
44.1804,0.0021
44.1854,0.00237
44.1904,0.00265
44.1954,0.00426
44.2004,0.00466
44.2054,0.00692
44.2104,0.00624
44.2154,0.00604
44.2204,0.00501
44.2254,0.00416
44.2304,0.00267
44.2354,0.00214
44.2404,0.00233
44.2454,0.00263
44.2504,0.00224
44.2554,0.00257
44.2604,0.00214
44.2654,0.00327
44.2704,0.00614
44.2754,0.00688
44.2804,0.00602
44.2854,0.00326
44.2904,0.00316
44.2954,0.00299
44.3004,0.00351
44.3054,0.00459
44.3104,0.00496
44.3154,0.00333
44.3204,0.00211
44.3254,0.00229
44.3304,0.00369
44.3354,0.00395
44.3404,0.00473
44.3454,0.006
44.3504,0.00657
44.3554,0.00635
44.3604,0.00781
44.3654,0.00879
44.3704,0.00887
44.3754,0.00909
44.3804,0.00866
44.3854,0.00922
44.3904,0.00882
44.3954,0.00819
44.4004,0.0069
44.4054,0.00454
44.4104,0.0042
44.4154,0.00359
44.4204,0.00295
44.4254,0.00303
44.4304,0.00168
44.4354,7.92E-04
44.4404,0
44.4454,0.00163
44.4504,0.00213
44.4554,0.00356
44.4604,0.00351
44.4654,0.00433
44.4704,0.00538
44.4754,0.00567
44.4804,0.00664
44.4854,0.00841
44.4904,0.00755
44.4954,0.00844
44.5004,0.00888
44.5054,0.01008
44.5104,0.01056
44.5154,0.01111
44.5204,0.0122
44.5254,0.01159
44.5304,0.01094
44.5354,0.01233
44.5404,0.01141
44.5454,0.01166
44.5504,0.01284
44.5554,0.01324
44.5604,0.01126
44.5654,0.00951
44.5704,0.01066
44.5754,0.01093
44.5804,0.00824
44.5854,0.00998
44.5904,0.01026
44.5954,0.01051
44.6004,0.01157
44.6054,0.01373
44.6104,0.01463
44.6154,0.01503
44.6204,0.01539
44.6254,0.01871
44.6304,0.01932
44.6354,0.02083
44.6404,0.02411
44.6454,0.02669
44.6504,0.02725
44.6554,0.03061
44.6604,0.03189
44.6654,0.03436
44.6704,0.03965
44.6754,0.04477
44.6804,0.04795
44.6854,0.05104
44.6904,0.05519
44.6954,0.06328
44.7004,0.07173
44.7054,0.08059
44.7104,0.09136
44.7154,0.09968
44.7204,0.10979
44.7254,0.12238
44.7304,0.13469
44.7354,0.1477
44.7404,0.16065
44.7454,0.17265
44.7504,0.18721
44.7554,0.20098
44.7604,0.21418
44.7654,0.2254
44.7704,0.23841
44.7754,0.24924
44.7804,0.25921
44.7854,0.26757
44.7904,0.27307
44.7954,0.27746
44.8004,0.27792
44.8054,0.27466
44.8104,0.27004
44.8154,0.26092
44.8204,0.25123
44.8254,0.23966
44.8304,0.22664
44.8354,0.21404
44.8404,0.19909
44.8454,0.18637
44.8504,0.17524
44.8554,0.16328
44.8604,0.15077
44.8654,0.14025
44.8704,0.12874
44.8754,0.11855
44.8804,0.10726
44.8854,0.09776
44.8904,0.08751
44.8954,0.07885
44.9004,0.07173
44.9054,0.0642
44.9104,0.05469
44.9154,0.04751
44.9204,0.04067
44.9254,0.03701
44.9304,0.03221
44.9354,0.02822
44.9404,0.02511
44.9454,0.02292
44.9504,0.02197
44.9554,0.0218
44.9604,0.02139
44.9654,0.01989
44.9704,0.01917
44.9754,0.01871
44.9804,0.01578
44.9854,0.01286
44.9904,0.011
44.9954,0.0106
45.0004,0.00942
45.0054,0.00818
45.0104,0.00602
45.0154,0.00444
45.0204,0.00249
45.0254,0.00267
45.0304,0.00243
45.0354,0.00212
45.0404,0.00119
45.0454,8.36E-04
45.0504,8.50E-04
45.0554,0.00301
45.0604,0.00198
45.0654,0.00166
45.0704,0.00222
45.0754,0.0028
45.0804,5.32E-04
45.0854,0
45.0904,8.37E-04
45.0954,9.27E-04
45.1004,0.00167
45.1054,0.00304
45.1104,0.00275
45.1154,0.00184
45.1204,0.00114
45.1254,0.00286
45.1304,0.00237
45.1354,0.00111
45.1404,3.79E-04
45.1454,2.47E-04
45.1504,0.00103
45.1554,0.00319
45.1604,0.00378
45.1654,0.00314
45.1704,0.00277
45.1754,0.00232
45.1804,0.00238
45.1854,0.00416
45.1904,0.00364
45.1954,0.00407
45.2004,0.00333
45.2054,0.00328
45.2104,0.00363
45.2154,0.00538
45.2204,0.00725
45.2254,0.00634
45.2304,0.00462
45.2354,0.00448
45.2404,0.00252
45.2454,0.00227
45.2504,0.00344
45.2554,0.00585
45.2604,0.00468
45.2654,0.00282
45.2704,0.00584
45.2754,0.00806
45.2804,0.00898
45.2854,0.0101
45.2904,0.01041
45.2954,0.01061
45.3004,0.01022
45.3054,0.00969
45.3104,0.01048
45.3154,0.00955
45.3204,0.00814
45.3254,0.00804
45.3304,0.00807
45.3354,0.00935
45.3404,0.00897
45.3454,0.00841
45.3504,0.00938
45.3554,0.01136
45.3604,0.01119
45.3654,0.01089
45.3704,0.01253
45.3754,0.0135
45.3804,0.01239
45.3854,0.01266
45.3904,0.01557
45.3954,0.01593
45.4004,0.01588
45.4054,0.01727
45.4104,0.01863
45.4154,0.0178
45.4204,0.01803
45.4254,0.01984
45.4304,0.02187
45.4354,0.02082
45.4404,0.02282
45.4454,0.02499
45.4504,0.02602
45.4554,0.0281
45.4604,0.03009
45.4654,0.03176
45.4704,0.03236
45.4754,0.03308
45.4804,0.03413
45.4854,0.03484
45.4904,0.03382
45.4954,0.03548
45.5004,0.03536
45.5054,0.03616
45.5104,0.03677
45.5154,0.03982
45.5204,0.04075
45.5254,0.04247
45.5304,0.04422
45.5354,0.04698
45.5404,0.04923
45.5454,0.04946
45.5504,0.05108
45.5554,0.05076
45.5604,0.04736
45.5654,0.04672
45.5704,0.04771
45.5754,0.04788
45.5804,0.04717
45.5854,0.04677
45.5904,0.04822
45.5954,0.04774
45.6004,0.04968
45.6054,0.05267
45.6104,0.05346
45.6154,0.05199
45.6204,0.04988
45.6254,0.05055
45.6304,0.04904
45.6354,0.04904
45.6404,0.04855
45.6454,0.04984
45.6504,0.04961
45.6554,0.05134
45.6604,0.05022
45.6654,0.05145
45.6704,0.05109
45.6754,0.05215
45.6804,0.05105
45.6854,0.05181
45.6904,0.05091
45.6954,0.05005
45.7004,0.04911
45.7054,0.05122
45.7104,0.05123
45.7154,0.05269
45.7204,0.05302
45.7254,0.05444
45.7304,0.05329
45.7354,0.05397
45.7404,0.05634
45.7454,0.05837
45.7504,0.05869
45.7554,0.0586
45.7604,0.05677
45.7654,0.05774
45.7704,0.05813
45.7754,0.0592
45.7804,0.05737
45.7854,0.05676
45.7904,0.05552
45.7954,0.05543
45.8004,0.0561
45.8054,0.05601
45.8104,0.05465
45.8154,0.05488
45.8204,0.05517
45.8254,0.05597
45.8304,0.0553
45.8354,0.05571
45.8404,0.05973
45.8454,0.06083
45.8504,0.06316
45.8554,0.06561
45.8604,0.06533
45.8654,0.06563
45.8704,0.06658
45.8754,0.06851
45.8804,0.0692
45.8854,0.0673
45.8904,0.06924
45.8954,0.07014
45.9004,0.0702
45.9054,0.07357
45.9104,0.07443
45.9154,0.07571
45.9204,0.07528
45.9254,0.07428
45.9304,0.07148
45.9354,0.06949
45.9404,0.06928
45.9454,0.06885
45.9504,0.06607
45.9554,0.0657
45.9604,0.06274
45.9654,0.0611
45.9704,0.0636
45.9754,0.06708
45.9804,0.06801
45.9854,0.06655
45.9904,0.0651
45.9954,0.06663
46.0004,0.06642
46.0054,0.06842
46.0104,0.06999
46.0154,0.06847
46.0204,0.06684
46.0254,0.06776
46.0304,0.06897
46.0354,0.07068
46.0404,0.06957
46.0454,0.06924
46.0504,0.06845
46.0554,0.068
46.0604,0.06648
46.0654,0.06586
46.0704,0.06432
46.0754,0.06417
46.0804,0.06276
46.0854,0.06466
46.0904,0.06589
46.0954,0.06658
46.1004,0.0652
46.1054,0.06536
46.1104,0.0643
46.1154,0.06314
46.1204,0.06232
46.1254,0.0622
46.1304,0.05791
46.1354,0.05539
46.1404,0.05476
46.1454,0.05581
46.1504,0.05606
46.1554,0.05564
46.1604,0.05389
46.1654,0.05172
46.1704,0.05182
46.1754,0.05224
46.1804,0.05263
46.1854,0.05194
46.1904,0.04927
46.1954,0.04644
46.2004,0.04653
46.2054,0.0481
46.2104,0.04752
46.2154,0.04585
46.2204,0.04502
46.2254,0.04456
46.2304,0.04236
46.2354,0.04308
46.2404,0.04567
46.2454,0.04494
46.2504,0.04213
46.2554,0.04074
46.2604,0.03934
46.2654,0.03917
46.2704,0.03824
46.2754,0.03773
46.2804,0.03596
46.2854,0.03513
46.2904,0.03454
46.2954,0.03494
46.3004,0.0361
46.3054,0.03503
46.3104,0.03202
46.3154,0.0308
46.3204,0.02997
46.3254,0.02968
46.3304,0.02714
46.3354,0.02501
46.3404,0.02397
46.3454,0.02389
46.3504,0.02507
46.3554,0.0268
46.3604,0.02569
46.3654,0.02522
46.3704,0.02538
46.3754,0.02447
46.3804,0.0227
46.3854,0.02253
46.3904,0.01978
46.3954,0.01592
46.4004,0.01255
46.4054,0.01099
46.4104,0.00872
46.4154,0.00685
46.4204,0.0072
46.4254,0.00869
46.4304,0.00812
46.4354,0.0087
46.4404,0.00995
46.4454,0.01315
46.4504,0.01421
46.4554,0.01588
46.4604,0.01556
46.4654,0.01382
46.4704,0.01483
46.4754,0.01429
46.4804,0.0133
46.4854,0.01327
46.4904,0.01119
46.4954,0.01115
46.5004,0.01196
46.5054,0.01206
46.5104,0.01089
46.5154,0.00811
46.5204,0.00903
46.5254,0.0092
46.5304,0.00902
46.5354,0.00939
46.5404,0.00794
46.5454,0.00691
46.5504,0.00644
46.5554,0.0082
46.5604,0.00628
46.5654,0.0034
46.5704,0.00259
46.5754,0.00124
46.5804,5.66E-04
46.5854,0.00167
46.5904,0.00114
46.5954,0.00246
46.6004,0.00299
46.6054,0.00572
46.6104,0.0068
46.6154,0.00771
46.6204,0.00798
46.6254,0.00744
46.6304,0.00714
46.6354,0.00747
46.6404,0.00598
46.6454,0.00477
46.6504,0.00574
46.6554,0.00773
46.6604,0.00686
46.6654,0.00583
46.6704,0.00798
46.6754,0.00868
46.6804,0.00889
46.6854,0.00997
46.6904,0.00916
46.6954,0.00832
46.7004,0.00614
46.7054,0.00556
46.7104,0.00525
46.7154,0.00427
46.7204,0.00375
46.7254,0.00193
46.7304,5.91E-04
46.7354,0.00193
46.7404,6.72E-04
46.7454,3.12E-04
46.7504,0.00187
46.7554,0.00432
46.7604,0.00206
46.7654,0
46.7704,0.00157
46.7754,0.00316
46.7804,0.00228
46.7854,0.00314
46.7904,0.00379
46.7954,0.00367
46.8004,0.00367
46.8054,0.00531
46.8104,0.0061
46.8154,0.00566
46.8204,0.00537
46.8254,0.00575
46.8304,0.00703
46.8354,0.00843
46.8404,0.00794
46.8454,0.00847
46.8504,0.00874
46.8554,0.00993
46.8604,0.01082
46.8654,0.01006
46.8704,0.01121
46.8754,0.00978
46.8804,0.00821
46.8854,0.00831
46.8904,0.00772
46.8954,0.00698
46.9004,0.00718
46.9054,0.00644
46.9104,0.00607
46.9154,0.00498
46.9204,0.00466
46.9254,0.005
46.9304,0.00535
46.9354,0.0042
46.9404,0.00529
46.9454,0.00629
46.9504,0.00642
46.9554,0.0067
46.9604,0.00658
46.9654,0.00747
46.9704,0.00791
46.9754,0.00728
46.9804,0.00918
46.9854,0.01031
46.9904,0.01061
46.9954,0.00996
47.0004,0.00967
47.0054,0.0093
47.0104,0.00891
47.0154,0.00781
47.0204,0.00926
47.0254,0.00903
47.0304,0.00803
47.0354,0.00498
47.0404,0.00311
47.0454,0.00439
47.0504,0.00449
47.0554,0.00418
47.0604,0.004
47.0654,0.00153
47.0704,5.27E-04
47.0754,0
47.0804,8.13E-04
47.0854,0.00242
47.0904,8.51E-04
47.0954,0.0018
47.1004,0.00218
47.1054,0.0037
47.1104,0.00508
47.1154,0.00564
47.1204,0.00674
47.1254,0.00827
47.1304,0.00744
47.1354,0.00772
47.1404,0.00742
47.1454,0.00589
47.1504,0.00517
47.1554,0.00667
47.1604,0.00537
47.1654,0.00267
47.1704,0
47.1754,0.00153
47.1804,0.00172
47.1854,0.00326
47.1904,0.00467
47.1954,0.00512
47.2004,0.00319
47.2054,0.0038
47.2104,0.00434
47.2154,0.00621
47.2204,0.00585
47.2254,0.00681
47.2304,0.00478
47.2354,0.0047
47.2404,0.00415
47.2454,0.00487
47.2504,0.00577
47.2554,0.00785
47.2604,0.00727
47.2654,0.00794
47.2704,0.00731
47.2754,0.00799
47.2804,0.00831
47.2854,0.00823
47.2904,0.00721
47.2954,0.00725
47.3004,0.00631
47.3054,0.00849
47.3104,0.00819
47.3154,0.00865
47.3204,0.00846
47.3254,0.00729
47.3304,0.00644
47.3354,0.00689
47.3404,0.0046
47.3454,0.00503
47.3504,0.00337
47.3554,0.00421
47.3604,0.00463
47.3654,0.00315
47.3704,0.00262
47.3754,0.0034
47.3804,0.00321
47.3854,0.00576
47.3904,0.00638
47.3954,0.00631
47.4004,0.00538
47.4054,0.0038
47.4104,0.00437
47.4154,0.00494
47.4204,0.00623
47.4254,0.00764
47.4304,0.00802
47.4354,0.00738
47.4404,0.00763
47.4454,0.00681
47.4504,0.00954
47.4554,0.01207
47.4604,0.01236
47.4654,0.01051
47.4704,0.00699
47.4754,0.00498
47.4804,0.00391
47.4854,0.00508
47.4904,0.00701
47.4954,0.0051
47.5004,0.00394
47.5054,0.0046
47.5104,0.00543
47.5154,0.00871
47.5204,0.01109
47.5254,0.01198
47.5304,0.00913
47.5354,0.00753
47.5404,0.00778
47.5454,0.00945
47.5504,0.01252
47.5554,0.01455
47.5604,0.01522
47.5654,0.01385
47.5704,0.0154
47.5754,0.01743
47.5804,0.01858
47.5854,0.01871
47.5904,0.01639
47.5954,0.01318
47.6004,0.01222
47.6054,0.01036
47.6104,0.01068
47.6154,0.00982
47.6204,0.01054
47.6254,0.01034
47.6304,0.00975
47.6354,0.00986
47.6404,0.01031
47.6454,0.0098
47.6504,0.01316
47.6554,0.01355
47.6604,0.01344
47.6654,0.01219
47.6704,0.01188
47.6754,0.0134
47.6804,0.01457
47.6854,0.01516
47.6904,0.01756
47.6954,0.01541
47.7004,0.01449
47.7054,0.01508
47.7104,0.01508
47.7154,0.01577
47.7204,0.01548
47.7254,0.01481
47.7304,0.01259
47.7354,0.00968
47.7404,0.00947
47.7454,0.01075
47.7504,0.0103
47.7554,0.01133
47.7604,0.00968
47.7654,0.00703
47.7704,0.00823
47.7754,0.01159
47.7804,0.01078
47.7854,0.01101
47.7904,0.00957
47.7954,0.00891
47.8004,0.00901
47.8054,0.00998
47.8104,0.01164
47.8154,0.01145
47.8204,0.01185
47.8254,0.01271
47.8304,0.01219
47.8354,0.01172
47.8404,0.01171
47.8454,0.01147
47.8504,0.01247
47.8554,0.0127
47.8604,0.012
47.8654,0.00881
47.8704,0.00884
47.8754,0.00865
47.8804,0.00916
47.8854,0.0099
47.8904,0.00967
47.8954,0.01015
47.9004,0.01091
47.9054,0.01016
47.9104,0.01177
47.9154,0.01348
47.9204,0.01325
47.9254,0.01095
47.9304,0.00849
47.9354,0.00759
47.9404,0.00579
47.9454,0.00409
47.9504,0.00513
47.9554,0.00565
47.9604,0.00527
47.9654,0.00477
47.9704,0.00796
47.9754,0.00897
47.9804,0.00795
47.9854,0.00816
47.9904,0.01025
47.9954,0.01064
48.0004,0.01005
48.0054,0.00785
48.0104,0.00818
48.0154,0.00701
48.0204,0.00595
48.0254,0.00594
48.0304,0.00439
48.0354,0.00159
48.0404,6.72E-04
48.0454,0.00141
48.0504,0.00353
48.0554,0.0038
48.0604,0.00252
48.0654,0.00316
48.0704,0.00488
48.0754,0.00654
48.0804,0.00861
48.0854,0.00918
48.0904,0.00764
48.0954,0.00664
48.1004,0.00697
48.1054,0.00766
48.1104,0.00856
48.1154,0.00929
48.1204,0.00902
48.1254,0.00914
48.1304,0.0082
48.1354,0.0072
48.1404,0.00553
48.1454,0.00595
48.1504,0.00673
48.1554,0.00692
48.1604,0.00438
48.1654,0.00434
48.1704,0.00511
48.1754,0.00677
48.1804,0.00825
48.1854,0.01076
48.1904,0.01154
48.1954,0.01328
48.2004,0.0137
48.2054,0.01416
48.2104,0.0144
48.2154,0.01336
48.2204,0.01195
48.2254,0.01166
48.2304,0.01099
48.2354,0.01035
48.2404,0.00965
48.2454,0.01184
48.2504,0.01331
48.2554,0.01342
48.2604,0.01229
48.2654,0.01132
48.2704,0.01273
48.2754,0.01095
48.2804,0.00925
48.2854,0.00968
48.2904,0.00719
48.2954,0.00738
48.3004,0.00661
48.3054,0.00739
48.3104,0.00719
48.3154,0.00622
48.3204,0.00899
48.3254,0.00963
48.3304,0.00841
48.3354,0.00992
48.3404,0.01041
48.3454,0.01198
48.3504,0.01119
48.3554,0.01043
48.3604,0.00943
48.3654,0.00726
48.3704,0.00714
48.3754,0.00734
48.3804,0.00557
48.3854,0.00561
48.3904,0.00657
48.3954,0.00763
48.4004,0.01046
48.4054,0.01077
48.4104,0.00982
48.4154,0.01102
48.4204,0.01148
48.4254,0.01298
48.4304,0.01212
48.4354,0.01097
48.4404,0.01054
48.4454,0.00988
48.4504,0.01089
48.4554,0.01323
48.4604,0.01111
48.4654,0.00889
48.4704,0.00803
48.4754,0.00679
48.4804,0.00498
48.4854,0.0043
48.4904,0.00438
48.4954,0.00576
48.5004,0.00627
48.5054,0.00752
48.5104,0.0096
48.5154,0.00937
48.5204,0.0098
48.5254,0.01166
48.5304,0.01306
48.5354,0.01211
48.5404,0.00908
48.5454,0.00978
48.5504,0.01151
48.5554,0.01211
48.5604,0.01204
48.5654,0.01272
48.5704,0.0122
48.5754,0.01104
48.5804,0.01147
48.5854,0.01186
48.5904,0.01058
48.5954,0.00947
48.6004,0.00913
48.6054,0.00851
48.6104,0.00728
48.6154,0.00675
48.6204,0.00841
48.6254,0.00873
48.6304,0.0106
48.6354,0.00984
48.6404,0.01013
48.6454,0.01012
48.6504,0.00928
48.6554,0.01003
48.6604,0.00874
48.6654,0.00522
48.6704,0.00475
48.6754,0.00311
48.6804,0.00116
48.6854,0
48.6904,2.14E-04
48.6954,0.00178
48.7004,0.00262
48.7054,0.00448
48.7104,0.00746
48.7154,0.00945
48.7204,0.00991
48.7254,0.01292
48.7304,0.01392
48.7354,0.01273
48.7404,0.01242
48.7454,0.01249
48.7504,0.01402
48.7554,0.01349
48.7604,0.01092
48.7654,0.01049
48.7704,0.00944
48.7754,0.00797
48.7804,0.00804
48.7854,0.00897
48.7904,0.00839
48.7954,0.00681
48.8004,0.00649
48.8054,0.00758
48.8104,0.00731
48.8154,0.00755
48.8204,0.00733
48.8254,0.00775
48.8304,0.007
48.8354,0.00705
48.8404,0.00734
48.8454,0.00999
48.8504,0.01072
48.8554,0.01161
48.8604,0.0108
48.8654,0.01053
48.8704,0.01005
48.8754,0.00882
48.8804,0.00827
48.8854,0.00851
48.8904,0.00673
48.8954,0.00569
48.9004,0.00664
48.9054,0.00721
48.9104,0.00771
48.9154,0.0078
48.9204,0.0081
48.9254,0.00813
48.9304,0.00652
48.9354,0.00664
48.9404,0.00781
48.9454,0.00779
48.9504,0.00822
48.9554,0.01035
48.9604,0.01016
48.9654,0.00947
48.9704,0.00901
48.9754,0.00957
48.9804,0.00876
48.9854,0.00879
48.9904,0.00834
48.9954,0.00759
49.0004,0.00581
49.0054,0.00469
49.0104,0.00468
49.0154,0.00558
49.0204,0.00641
49.0254,0.00788
49.0304,0.00547
49.0354,0.00435
49.0404,0.00528
49.0454,0.00744
49.0504,0.00871
49.0554,0.01089
49.0604,0.01135
49.0654,0.0111
49.0704,0.01014
49.0754,0.01101
49.0804,0.01131
49.0854,0.01106
49.0904,0.00974
49.0954,0.01033
49.1004,0.01049
49.1054,0.01051
49.1104,0.00896
49.1154,0.00844
49.1204,0.00963
49.1254,0.00974
49.1304,0.01003
49.1354,0.0086
49.1404,0.00788
49.1454,0.00766
49.1504,0.00833
49.1554,0.01094
49.1604,0.01006
49.1654,0.00835
49.1704,0.00791
49.1754,0.00798
49.1804,0.00825
49.1854,0.00741
49.1904,0.00533
49.1954,0.00391
49.2004,0.00248
49.2054,0.002
49.2104,0.00159
49.2154,0.00168
49.2204,9.69E-04
49.2254,4.26E-04
49.2304,0.00244
49.2354,0.00469
49.2404,0.00402
49.2454,0.00391
49.2504,0.00484
49.2554,0.00538
49.2604,0.00652
49.2654,0.00602
49.2704,0.00842
49.2754,0.00846
49.2804,0.00648
49.2854,0.00597
49.2904,0.00503
49.2954,0.00529
49.3004,0.00827
49.3054,0.00744
49.3104,0.00776
49.3154,0.00673
49.3204,0.00595
49.3254,0.00683
49.3304,0.00814
49.3354,0.00909
49.3404,0.00832
49.3454,0.00491
49.3504,0.0051
49.3554,0.00631
49.3604,0.00653
49.3654,0.00578
49.3704,0.00559
49.3754,0.00699
49.3804,0.00655
49.3854,0.00805
49.3904,0.00943
49.3954,0.00953
49.4004,0.00908
49.4054,0.00905
49.4104,0.00858
49.4154,0.0095
49.4204,0.00831
49.4254,0.00927
49.4304,0.00911
49.4354,0.00838
49.4404,0.00742
49.4454,0.00755
49.4504,0.00759
49.4554,0.00847
49.4604,0.00625
49.4654,0.00475
49.4704,0.00409
49.4754,0.00157
49.4804,7.09E-04
49.4854,0.0013
49.4904,0.00112
49.4954,1.23E-04
49.5004,0.00144
49.5054,0.00398
49.5104,0.00552
49.5154,0.00426
49.5204,0.00717
49.5254,0.00844
49.5304,0.00889
49.5354,0.00904
49.5404,0.00977
49.5454,0.00916
49.5504,0.00671
49.5554,0.00608
49.5604,0.00698
49.5654,0.0053
49.5704,0.00626
49.5754,0.00604
49.5804,0.00566
49.5854,0.0061
49.5904,0.00727
49.5954,0.01035
49.6004,0.0123
49.6054,0.0142
49.6104,0.0142
49.6154,0.01314
49.6204,0.01371
49.6254,0.01383
49.6304,0.01427
49.6354,0.013
49.6404,0.01078
49.6454,0.00958
49.6504,0.00832
49.6554,0.01089
49.6604,0.01187
49.6654,0.01046
49.6704,0.01127
49.6754,0.01094
49.6804,0.01026
49.6854,0.01183
49.6904,0.0128
49.6954,0.01268
49.7004,0.01151
49.7054,0.01125
49.7104,0.01193
49.7154,0.01008
49.7204,0.01095
49.7254,0.01101
49.7304,0.00984
49.7354,0.00835
49.7404,0.00865
49.7454,0.00838
49.7504,0.00856
49.7554,0.00831
49.7604,0.00849
49.7654,0.00619
49.7704,0.00614
49.7754,0.00564
49.7804,0.00458
49.7854,0.00307
49.7904,0.00374
49.7954,0.00384
49.8004,0.00507
49.8054,0.00636
49.8104,0.00704
49.8154,0.00677
49.8204,0.00787
49.8254,0.00933
49.8304,0.01184
49.8354,0.0105
49.8404,0.00892
49.8454,0.00879
