2q (degree),Normalized Intensity (a.u)
27.6254,0.15852
27.6304,0.15928
27.6354,0.15952
27.6404,0.15971
27.6454,0.15952
27.6504,0.15872
27.6554,0.15887
27.6604,0.15957
27.6654,0.15968
27.6704,0.16005
27.6754,0.16065
27.6804,0.16148
27.6854,0.16256
27.6904,0.16179
27.6954,0.1622
27.7004,0.16244
27.7054,0.16263
27.7104,0.16241
27.7154,0.16198
27.7204,0.16204
27.7254,0.16112
27.7304,0.16061
27.7354,0.16084
27.7404,0.16186
27.7454,0.16225
27.7504,0.16133
27.7554,0.16002
27.7604,0.1591
27.7654,0.15923
27.7704,0.15919
27.7754,0.15984
27.7804,0.16042
27.7854,0.16093
27.7904,0.16068
27.7954,0.15978
27.8004,0.15827
27.8054,0.15736
27.8104,0.15906
27.8154,0.161
27.8204,0.16078
27.8254,0.16049
27.8304,0.15981
27.8354,0.16024
27.8404,0.16012
27.8454,0.15944
27.8504,0.15955
27.8554,0.16028
27.8604,0.15958
27.8654,0.15915
27.8704,0.15778
27.8754,0.15703
27.8804,0.15759
27.8854,0.15848
27.8904,0.15901
27.8954,0.15835
27.9004,0.15793
27.9054,0.15689
27.9104,0.15708
27.9154,0.15799
27.9204,0.15697
27.9254,0.15573
27.9304,0.15542
27.9354,0.15447
27.9404,0.15448
27.9454,0.15476
27.9504,0.15622
27.9554,0.15561
27.9604,0.15503
27.9654,0.15565
27.9704,0.15599
27.9754,0.15666
27.9804,0.15899
27.9854,0.15968
27.9904,0.16022
27.9954,0.16014
28.0004,0.15876
28.0054,0.1569
28.0104,0.15705
28.0154,0.15719
28.0204,0.15685
28.0254,0.15656
28.0304,0.15658
28.0354,0.1554
28.0404,0.15636
28.0454,0.15689
28.0504,0.15679
28.0554,0.15675
28.0604,0.15686
28.0654,0.15772
28.0704,0.15792
28.0754,0.15722
28.0804,0.15688
28.0854,0.15692
28.0904,0.1568
28.0954,0.15667
28.1004,0.15618
28.1054,0.15573
28.1104,0.1569
28.1154,0.15777
28.1204,0.15678
28.1254,0.15829
28.1304,0.15951
28.1354,0.16025
28.1404,0.16083
28.1454,0.16179
28.1504,0.1621
28.1554,0.16107
28.1604,0.16065
28.1654,0.15974
28.1704,0.15982
28.1754,0.16076
28.1804,0.16039
28.1854,0.15991
28.1904,0.15869
28.1954,0.15827
28.2004,0.15797
28.2054,0.15677
28.2104,0.15854
28.2154,0.15968
28.2204,0.15963
28.2254,0.16039
28.2304,0.16049
28.2354,0.16061
28.2404,0.16029
28.2454,0.16257
28.2504,0.16279
28.2554,0.16227
28.2604,0.16227
28.2654,0.16177
28.2704,0.16264
28.2754,0.16397
28.2804,0.16324
28.2854,0.16365
28.2904,0.16324
28.2954,0.16295
28.3004,0.16124
28.3054,0.16082
28.3104,0.16128
28.3154,0.16071
28.3204,0.16115
28.3254,0.15959
28.3304,0.15912
28.3354,0.15941
28.3404,0.15978
28.3454,0.16052
28.3504,0.16123
28.3554,0.16018
28.3604,0.16038
28.3654,0.16136
28.3704,0.16182
28.3754,0.16026
28.3804,0.15986
28.3854,0.15923
28.3904,0.15844
28.3954,0.15747
28.4004,0.15603
28.4054,0.15504
28.4104,0.15681
28.4154,0.15601
28.4204,0.15394
28.4254,0.15388
28.4304,0.15509
28.4354,0.15579
28.4404,0.15526
28.4454,0.15631
28.4504,0.15719
28.4554,0.1588
28.4604,0.15936
28.4654,0.15883
28.4704,0.15897
28.4754,0.16036
28.4804,0.16042
28.4854,0.15958
28.4904,0.1606
28.4954,0.16171
28.5004,0.1606
28.5054,0.15932
28.5104,0.15809
28.5154,0.15746
28.5204,0.1575
28.5254,0.15774
28.5304,0.15827
28.5354,0.15914
28.5404,0.16048
28.5454,0.15923
28.5504,0.15839
28.5554,0.15862
28.5604,0.15888
28.5654,0.15851
28.5704,0.15934
28.5754,0.1589
28.5804,0.15932
28.5854,0.15885
28.5904,0.15866
28.5954,0.15866
28.6004,0.15874
28.6054,0.15957
28.6104,0.15983
28.6154,0.15995
28.6204,0.1601
28.6254,0.16099
28.6304,0.16174
28.6354,0.16169
28.6404,0.16051
28.6454,0.16054
28.6504,0.15892
28.6554,0.1586
28.6604,0.15747
28.6654,0.15713
28.6704,0.15701
28.6754,0.15743
28.6804,0.15612
28.6854,0.15625
28.6904,0.15653
28.6954,0.15733
28.7004,0.15625
28.7054,0.15675
28.7104,0.15694
28.7154,0.15688
28.7204,0.15598
28.7254,0.15621
28.7304,0.15513
28.7354,0.15461
28.7404,0.15511
28.7454,0.15468
28.7504,0.15474
28.7554,0.15545
28.7604,0.15637
28.7654,0.15714
28.7704,0.15772
28.7754,0.15783
28.7804,0.15825
28.7854,0.1587
28.7904,0.1598
28.7954,0.15908
28.8004,0.15835
28.8054,0.15782
28.8104,0.15714
28.8154,0.15685
28.8204,0.15637
28.8254,0.15677
28.8304,0.1574
28.8354,0.15694
28.8404,0.15751
28.8454,0.15777
28.8504,0.15801
28.8554,0.15834
28.8604,0.15694
28.8654,0.15773
28.8704,0.15778
28.8754,0.15781
28.8804,0.1576
28.8854,0.15775
28.8904,0.15859
28.8954,0.15859
28.9004,0.15685
28.9054,0.15679
28.9104,0.15737
28.9154,0.15908
28.9204,0.15918
28.9254,0.15926
28.9304,0.15994
28.9354,0.15985
28.9404,0.15982
28.9454,0.15984
28.9504,0.16064
28.9554,0.16126
28.9604,0.16061
28.9654,0.16028
28.9704,0.16012
28.9754,0.16053
28.9804,0.16055
28.9854,0.16097
28.9904,0.16077
28.9954,0.16153
29.0004,0.16164
29.0054,0.15984
29.0104,0.16006
29.0154,0.16021
29.0204,0.16087
29.0254,0.16098
29.0304,0.16046
29.0354,0.16063
29.0404,0.16003
29.0454,0.1602
29.0504,0.16026
29.0554,0.15964
29.0604,0.16018
29.0654,0.16147
29.0704,0.16242
29.0754,0.16238
29.0804,0.16282
29.0854,0.1624
29.0904,0.1616
29.0954,0.16106
29.1004,0.15996
29.1054,0.15913
29.1104,0.15909
29.1154,0.15956
29.1204,0.15894
29.1254,0.15852
29.1304,0.15714
29.1354,0.1565
29.1404,0.15689
29.1454,0.1575
29.1504,0.15708
29.1554,0.15741
29.1604,0.15799
29.1654,0.15764
29.1704,0.15846
29.1754,0.15786
29.1804,0.15797
29.1854,0.15959
29.1904,0.15927
29.1954,0.15916
29.2004,0.15862
29.2054,0.1592
29.2104,0.16041
29.2154,0.16034
29.2204,0.16122
29.2254,0.16053
29.2304,0.16136
29.2354,0.16133
29.2404,0.16047
29.2454,0.1615
29.2504,0.1611
29.2554,0.16097
29.2604,0.16103
29.2654,0.16132
29.2704,0.16147
29.2754,0.16052
29.2804,0.16019
29.2854,0.15931
29.2904,0.15832
29.2954,0.15777
29.3004,0.15733
29.3054,0.15696
29.3104,0.15703
29.3154,0.15775
29.3204,0.15714
29.3254,0.15597
29.3304,0.1552
29.3354,0.15434
29.3404,0.15427
29.3454,0.15445
29.3504,0.15538
29.3554,0.15576
29.3604,0.15689
29.3654,0.15749
29.3704,0.15648
29.3754,0.15592
29.3804,0.15716
29.3854,0.1571
29.3904,0.15854
29.3954,0.1602
29.4004,0.16043
29.4054,0.15989
29.4104,0.16106
29.4154,0.1617
29.4204,0.16238
29.4254,0.16296
29.4304,0.1638
29.4354,0.16366
29.4404,0.16511
29.4454,0.1641
29.4504,0.16381
29.4554,0.1644
29.4604,0.16526
29.4654,0.1638
29.4704,0.16266
29.4754,0.16173
29.4804,0.16224
29.4854,0.16215
29.4904,0.16236
29.4954,0.16196
29.5004,0.16328
29.5054,0.16232
29.5104,0.1613
29.5154,0.15988
29.5204,0.15947
29.5254,0.15926
29.5304,0.15995
29.5354,0.15855
29.5404,0.15769
29.5454,0.15804
29.5504,0.15923
29.5554,0.15843
29.5604,0.15859
29.5654,0.16028
29.5704,0.16146
29.5754,0.16163
29.5804,0.16276
29.5854,0.16197
29.5904,0.16289
29.5954,0.1634
29.6004,0.16116
29.6054,0.1594
29.6104,0.16014
29.6154,0.16028
29.6204,0.15851
29.6254,0.15811
29.6304,0.15826
29.6354,0.15739
29.6404,0.15753
29.6454,0.15701
29.6504,0.15816
29.6554,0.1605
29.6604,0.16169
29.6654,0.16099
29.6704,0.16051
29.6754,0.16017
29.6804,0.15907
29.6854,0.15854
29.6904,0.15865
29.6954,0.15917
29.7004,0.15874
29.7054,0.15783
29.7104,0.1572
29.7154,0.15754
29.7204,0.15671
29.7254,0.15592
29.7304,0.15764
29.7354,0.15846
29.7404,0.15784
29.7454,0.1582
29.7504,0.15884
29.7554,0.15867
29.7604,0.1577
29.7654,0.15759
29.7704,0.15705
29.7754,0.15708
29.7804,0.15832
29.7854,0.15743
29.7904,0.15823
29.7954,0.15956
29.8004,0.15939
29.8054,0.15841
29.8104,0.15861
29.8154,0.1596
29.8204,0.15802
29.8254,0.15689
29.8304,0.15811
29.8354,0.15789
29.8404,0.1588
29.8454,0.15808
29.8504,0.15839
29.8554,0.15699
29.8604,0.15465
29.8654,0.15444
29.8704,0.15388
29.8754,0.15492
29.8804,0.15619
29.8854,0.15604
29.8904,0.15544
29.8954,0.1555
29.9004,0.15521
29.9054,0.15489
29.9104,0.15582
29.9154,0.15829
29.9204,0.15974
29.9254,0.15878
29.9304,0.15839
29.9354,0.15845
29.9404,0.15886
29.9454,0.15997
29.9504,0.15942
29.9554,0.15873
29.9604,0.15691
29.9654,0.15798
29.9704,0.15823
29.9754,0.15669
29.9804,0.15827
29.9854,0.16003
29.9904,0.15951
29.9954,0.1583
30.0004,0.15692
30.0054,0.15567
30.0104,0.15662
30.0154,0.15819
30.0204,0.15753
30.0254,0.15838
30.0304,0.15964
30.0354,0.15924
30.0404,0.15843
30.0454,0.15823
30.0504,0.15857
30.0554,0.15857
30.0604,0.15917
30.0654,0.15973
30.0704,0.15953
30.0754,0.1595
30.0804,0.15835
30.0854,0.15803
30.0904,0.15949
30.0954,0.15952
30.1004,0.15973
30.1054,0.15925
30.1104,0.1605
30.1154,0.16127
30.1204,0.16129
30.1254,0.16161
30.1304,0.1615
30.1354,0.16178
30.1404,0.1617
30.1454,0.16084
30.1504,0.16049
30.1554,0.15949
30.1604,0.16033
30.1654,0.16058
30.1704,0.15992
30.1754,0.15895
30.1804,0.15874
30.1854,0.15824
30.1904,0.15817
30.1954,0.15786
30.2004,0.1574
30.2054,0.15696
30.2104,0.15748
30.2154,0.15747
30.2204,0.15687
30.2254,0.15738
30.2304,0.15857
30.2354,0.15882
30.2404,0.15997
30.2454,0.16065
30.2504,0.16233
30.2554,0.1631
30.2604,0.16304
30.2654,0.16322
30.2704,0.16313
30.2754,0.16293
30.2804,0.16382
30.2854,0.1634
30.2904,0.1636
30.2954,0.16466
30.3004,0.16443
30.3054,0.16339
30.3104,0.16176
30.3154,0.16223
30.3204,0.16253
30.3254,0.16214
30.3304,0.16201
30.3354,0.1614
30.3404,0.1628
30.3454,0.16214
30.3504,0.15952
30.3554,0.15725
30.3604,0.15667
30.3654,0.15856
30.3704,0.15896
30.3754,0.15784
30.3804,0.15906
30.3854,0.15967
30.3904,0.15977
30.3954,0.15827
30.4004,0.15857
30.4054,0.15989
30.4104,0.16106
30.4154,0.16012
30.4204,0.15791
30.4254,0.15744
30.4304,0.15837
30.4354,0.15728
30.4404,0.15725
30.4454,0.15585
30.4504,0.15546
30.4554,0.15504
30.4604,0.15369
30.4654,0.15426
30.4704,0.15536
30.4754,0.15559
30.4804,0.15667
30.4854,0.15697
30.4904,0.15719
30.4954,0.15647
30.5004,0.15717
30.5054,0.15797
30.5104,0.15887
30.5154,0.16054
30.5204,0.16099
30.5254,0.16088
30.5304,0.16197
30.5354,0.16123
30.5404,0.16255
30.5454,0.16302
30.5504,0.16341
30.5554,0.16305
30.5604,0.16201
30.5654,0.16195
30.5704,0.16161
30.5754,0.16035
30.5804,0.16014
30.5854,0.16024
30.5904,0.15976
30.5954,0.15928
30.6004,0.15981
30.6054,0.1591
30.6104,0.15895
30.6154,0.15877
30.6204,0.15811
30.6254,0.15737
30.6304,0.1568
30.6354,0.15695
30.6404,0.15637
30.6454,0.15817
30.6504,0.15726
30.6554,0.15608
30.6604,0.156
30.6654,0.15753
30.6704,0.15925
30.6754,0.1601
30.6804,0.16146
30.6854,0.16333
30.6904,0.16344
30.6954,0.1645
30.7004,0.16223
30.7054,0.16275
30.7104,0.16283
30.7154,0.1643
30.7204,0.16421
30.7254,0.16394
30.7304,0.16311
30.7354,0.16255
30.7404,0.16201
30.7454,0.16214
30.7504,0.16204
30.7554,0.16299
30.7604,0.16151
30.7654,0.16109
30.7704,0.16098
30.7754,0.16027
30.7804,0.15928
30.7854,0.15895
30.7904,0.15831
30.7954,0.15733
30.8004,0.15732
30.8054,0.15656
30.8104,0.1565
30.8154,0.158
30.8204,0.15818
30.8254,0.15701
30.8304,0.15671
30.8354,0.15673
30.8404,0.15763
30.8454,0.15846
30.8504,0.15829
30.8554,0.15866
30.8604,0.15788
30.8654,0.15762
30.8704,0.15666
30.8754,0.15653
30.8804,0.15742
30.8854,0.15831
30.8904,0.15864
30.8954,0.15903
30.9004,0.1586
30.9054,0.15894
30.9104,0.15836
30.9154,0.15966
30.9204,0.15902
30.9254,0.15834
30.9304,0.15914
30.9354,0.1593
30.9404,0.159
30.9454,0.15953
30.9504,0.15865
30.9554,0.15773
30.9604,0.1573
30.9654,0.15668
30.9704,0.15634
30.9754,0.15702
30.9804,0.15781
30.9854,0.15783
30.9904,0.15768
30.9954,0.15717
31.0004,0.15569
31.0054,0.15545
31.0104,0.15621
31.0154,0.15695
31.0204,0.15691
31.0254,0.15611
31.0304,0.15701
31.0354,0.15738
31.0404,0.15717
31.0454,0.15674
31.0504,0.15695
31.0554,0.1571
31.0604,0.15601
31.0654,0.15654
31.0704,0.15748
31.0754,0.15809
31.0804,0.15823
31.0854,0.15705
31.0904,0.15558
31.0954,0.15407
31.1004,0.15347
31.1054,0.15399
31.1104,0.15585
31.1154,0.15765
31.1204,0.15673
31.1254,0.15567
31.1304,0.15583
31.1354,0.15579
31.1404,0.15609
31.1454,0.1577
31.1504,0.1603
31.1554,0.1603
31.1604,0.15907
31.1654,0.15715
31.1704,0.15668
31.1754,0.15678
31.1804,0.15744
31.1854,0.1574
31.1904,0.15845
31.1954,0.15845
31.2004,0.15866
31.2054,0.15702
31.2104,0.15765
31.2154,0.15905
31.2204,0.15792
31.2254,0.15678
31.2304,0.15744
31.2354,0.15598
31.2404,0.15534
31.2454,0.1545
31.2504,0.15503
31.2554,0.15485
31.2604,0.15456
31.2654,0.15581
31.2704,0.15508
31.2754,0.15648
31.2804,0.1575
31.2854,0.1573
31.2904,0.15785
31.2954,0.1586
31.3004,0.15865
31.3054,0.1574
31.3104,0.15709
31.3154,0.15731
31.3204,0.15615
31.3254,0.1554
31.3304,0.15576
31.3354,0.15572
31.3404,0.15584
31.3454,0.15698
31.3504,0.15784
31.3554,0.15822
31.3604,0.15806
31.3654,0.15846
31.3704,0.15918
31.3754,0.15899
31.3804,0.16073
31.3854,0.16236
31.3904,0.16369
31.3954,0.16347
31.4004,0.16329
31.4054,0.16278
31.4104,0.16379
31.4154,0.16498
31.4204,0.1646
31.4254,0.16413
31.4304,0.16456
31.4354,0.16396
31.4404,0.16247
31.4454,0.16235
31.4504,0.16197
31.4554,0.16136
31.4604,0.16131
31.4654,0.16094
31.4704,0.15986
31.4754,0.15872
31.4804,0.15922
31.4854,0.15972
31.4904,0.15897
31.4954,0.15961
31.5004,0.15919
31.5054,0.15953
31.5104,0.15925
31.5154,0.15879
31.5204,0.15875
31.5254,0.16004
31.5304,0.1616
31.5354,0.16172
31.5404,0.16243
31.5454,0.16259
31.5504,0.16217
31.5554,0.16085
31.5604,0.15908
31.5654,0.15836
31.5704,0.15754
31.5754,0.15579
31.5804,0.15512
31.5854,0.1551
31.5904,0.15531
31.5954,0.15499
31.6004,0.15532
31.6054,0.15454
31.6104,0.15707
31.6154,0.15955
31.6204,0.16071
31.6254,0.16101
31.6304,0.16192
31.6354,0.16225
31.6404,0.16271
31.6454,0.16154
31.6504,0.15989
31.6554,0.15893
31.6604,0.15885
31.6654,0.15737
31.6704,0.15657
31.6754,0.15695
31.6804,0.15756
31.6854,0.15789
31.6904,0.15763
31.6954,0.15712
31.7004,0.15797
31.7054,0.15823
31.7104,0.15862
31.7154,0.15856
31.7204,0.15849
31.7254,0.15906
31.7304,0.15897
31.7354,0.15955
31.7404,0.16017
31.7454,0.16103
31.7504,0.16094
31.7554,0.16018
31.7604,0.15975
31.7654,0.16019
31.7704,0.16087
31.7754,0.16139
31.7804,0.16171
31.7854,0.16125
31.7904,0.15967
31.7954,0.15841
31.8004,0.15674
31.8054,0.15588
31.8104,0.15595
31.8154,0.15638
31.8204,0.15528
31.8254,0.15516
31.8304,0.15566
31.8354,0.15431
31.8404,0.15392
31.8454,0.1551
31.8504,0.15665
31.8554,0.15697
31.8604,0.15742
31.8654,0.15748
31.8704,0.15743
31.8754,0.1586
31.8804,0.15886
31.8854,0.15754
31.8904,0.15769
31.8954,0.159
31.9004,0.1594
31.9054,0.15778
31.9104,0.15833
31.9154,0.15974
31.9204,0.16122
31.9254,0.16241
31.9304,0.16261
31.9354,0.16185
31.9404,0.1625
31.9454,0.16239
31.9504,0.16173
31.9554,0.16046
31.9604,0.1598
31.9654,0.15936
31.9704,0.15657
31.9754,0.15473
31.9804,0.15463
31.9854,0.15464
31.9904,0.15552
31.9954,0.15608
32.0004,0.15634
32.0054,0.1548
32.0104,0.1546
32.0154,0.15634
32.0204,0.15736
32.0254,0.15906
32.0304,0.15934
32.0354,0.15828
32.0404,0.1584
32.0454,0.15894
32.0504,0.1588
32.0554,0.15836
32.0604,0.15936
32.0654,0.15992
32.0704,0.16032
32.0754,0.16118
32.0804,0.16117
32.0854,0.16062
32.0904,0.1614
32.0954,0.16049
32.1004,0.15899
32.1054,0.15691
32.1104,0.15711
32.1154,0.15723
32.1204,0.15656
32.1254,0.15516
32.1304,0.15432
32.1354,0.15357
32.1404,0.15512
32.1454,0.15533
32.1504,0.15611
32.1554,0.15556
32.1604,0.15633
32.1654,0.15795
32.1704,0.1598
32.1754,0.1601
32.1804,0.16055
32.1854,0.16017
32.1904,0.16137
32.1954,0.16063
32.2004,0.15968
32.2054,0.15959
32.2104,0.16237
32.2154,0.16318
32.2204,0.16246
32.2254,0.16067
32.2304,0.16141
32.2354,0.1608
32.2404,0.16029
32.2454,0.15935
32.2504,0.15939
32.2554,0.15918
32.2604,0.15982
32.2654,0.15933
32.2704,0.15918
32.2754,0.15945
32.2804,0.15965
32.2854,0.15946
32.2904,0.16024
32.2954,0.16077
32.3004,0.16205
32.3054,0.16218
32.3104,0.16309
32.3154,0.16273
32.3204,0.16223
32.3254,0.16227
32.3304,0.16171
32.3354,0.16152
32.3404,0.16105
32.3454,0.16047
32.3504,0.16043
32.3554,0.16026
32.3604,0.15946
32.3654,0.15922
32.3704,0.15835
32.3754,0.15756
32.3804,0.15708
32.3854,0.15574
32.3904,0.15464
32.3954,0.1552
32.4004,0.15607
32.4054,0.15511
32.4104,0.15449
32.4154,0.1556
32.4204,0.15542
32.4254,0.15616
32.4304,0.15708
32.4354,0.15763
32.4404,0.1582
32.4454,0.16011
32.4504,0.16015
32.4554,0.15969
32.4604,0.16064
32.4654,0.15996
32.4704,0.15914
32.4754,0.15848
32.4804,0.15846
32.4854,0.15797
32.4904,0.15835
32.4954,0.15905
32.5004,0.15798
32.5054,0.1573
32.5104,0.15814
32.5154,0.15899
32.5204,0.15983
32.5254,0.16087
32.5304,0.16123
32.5354,0.16082
32.5404,0.16109
32.5454,0.16053
32.5504,0.16067
32.5554,0.16032
32.5604,0.15942
32.5654,0.15805
32.5704,0.15731
32.5754,0.15699
32.5804,0.15643
32.5854,0.15777
32.5904,0.15824
32.5954,0.15779
32.6004,0.15744
32.6054,0.15731
32.6104,0.15784
32.6154,0.15909
32.6204,0.15944
32.6254,0.1583
32.6304,0.15804
32.6354,0.15836
32.6404,0.15856
32.6454,0.1586
32.6504,0.15892
32.6554,0.15928
32.6604,0.15916
32.6654,0.15952
32.6704,0.15946
32.6754,0.15886
32.6804,0.15907
32.6854,0.15855
32.6904,0.15807
32.6954,0.15771
32.7004,0.15753
32.7054,0.15687
32.7104,0.15617
32.7154,0.15589
32.7204,0.15491
32.7254,0.15477
32.7304,0.15541
32.7354,0.15713
32.7404,0.15799
32.7454,0.15876
32.7504,0.15813
32.7554,0.1575
32.7604,0.15684
32.7654,0.15812
32.7704,0.15901
32.7754,0.15993
32.7804,0.161
32.7854,0.16165
32.7904,0.16067
32.7954,0.16105
32.8004,0.16013
32.8054,0.15902
32.8104,0.15912
32.8154,0.15992
32.8204,0.15905
32.8254,0.15812
32.8304,0.15737
32.8354,0.15655
32.8404,0.15643
32.8454,0.15634
32.8504,0.15573
32.8554,0.15597
32.8604,0.15642
32.8654,0.15776
32.8704,0.15916
32.8754,0.15991
32.8804,0.16015
32.8854,0.1611
32.8904,0.16177
32.8954,0.16188
32.9004,0.16231
32.9054,0.16234
32.9104,0.16253
32.9154,0.16266
32.9204,0.16081
32.9254,0.15947
32.9304,0.15775
32.9354,0.15694
32.9404,0.15731
32.9454,0.15739
32.9504,0.15615
32.9554,0.15523
32.9604,0.15429
32.9654,0.15387
32.9704,0.15359
32.9754,0.15468
32.9804,0.15596
32.9854,0.15801
32.9904,0.15961
32.9954,0.16058
33.0004,0.16118
33.0054,0.1629
33.0104,0.16397
33.0154,0.16494
33.0204,0.16536
33.0254,0.16631
33.0304,0.16569
33.0354,0.16496
33.0404,0.16644
33.0454,0.1663
33.0504,0.16579
33.0554,0.16454
33.0604,0.16339
33.0654,0.16277
33.0704,0.16261
33.0754,0.16272
33.0804,0.16282
33.0854,0.16272
33.0904,0.16179
33.0954,0.16073
33.1004,0.16082
33.1054,0.16
33.1104,0.15971
33.1154,0.16072
33.1204,0.16063
33.1254,0.16075
33.1304,0.1612
33.1354,0.16188
33.1404,0.16389
33.1454,0.16433
33.1504,0.16386
33.1554,0.16319
33.1604,0.16215
33.1654,0.16315
33.1704,0.16145
33.1754,0.16096
33.1804,0.16155
33.1854,0.1597
33.1904,0.15908
33.1954,0.15842
33.2004,0.15743
33.2054,0.15628
33.2104,0.15697
33.2154,0.15821
33.2204,0.15719
33.2254,0.15819
33.2304,0.15962
33.2354,0.16019
33.2404,0.16208
33.2454,0.1622
33.2504,0.16175
33.2554,0.16271
33.2604,0.16227
33.2654,0.16114
33.2704,0.1603
33.2754,0.1602
33.2804,0.16034
33.2854,0.1603
33.2904,0.16015
33.2954,0.15975
33.3004,0.15952
33.3054,0.16003
33.3104,0.16019
33.3154,0.16187
33.3204,0.16284
33.3254,0.16224
33.3304,0.16188
33.3354,0.16133
33.3404,0.16116
33.3454,0.16012
33.3504,0.15932
33.3554,0.15758
33.3604,0.1561
33.3654,0.15527
33.3704,0.1536
33.3754,0.15349
33.3804,0.15432
33.3854,0.15576
33.3904,0.15629
33.3954,0.15635
33.4004,0.15646
33.4054,0.1573
33.4104,0.16006
33.4154,0.16117
33.4204,0.16175
33.4254,0.16266
33.4304,0.16287
33.4354,0.16259
33.4404,0.16275
33.4454,0.16321
33.4504,0.16275
33.4554,0.16161
33.4604,0.16052
33.4654,0.15923
33.4704,0.15931
33.4754,0.16105
33.4804,0.16162
33.4854,0.16099
33.4904,0.16028
33.4954,0.15932
33.5004,0.15814
33.5054,0.15765
33.5104,0.15924
33.5154,0.16066
33.5204,0.16036
33.5254,0.16028
33.5304,0.15932
33.5354,0.15889
33.5404,0.15922
33.5454,0.16055
33.5504,0.16012
33.5554,0.16089
33.5604,0.16118
33.5654,0.16166
33.5704,0.16076
33.5754,0.16121
33.5804,0.16114
33.5854,0.16146
33.5904,0.16227
33.5954,0.16228
33.6004,0.16237
33.6054,0.16309
33.6104,0.16256
33.6154,0.16431
33.6204,0.16285
33.6254,0.16289
33.6304,0.1627
33.6354,0.16232
33.6404,0.16306
33.6454,0.16358
33.6504,0.1626
33.6554,0.16149
33.6604,0.16112
33.6654,0.16149
33.6704,0.1591
33.6754,0.15924
33.6804,0.15988
33.6854,0.15996
33.6904,0.15993
33.6954,0.15833
33.7004,0.15649
33.7054,0.15735
33.7104,0.15974
33.7154,0.16024
33.7204,0.16001
33.7254,0.15986
33.7304,0.16082
33.7354,0.16123
33.7404,0.16109
33.7454,0.16154
33.7504,0.16199
33.7554,0.16128
33.7604,0.16021
33.7654,0.15908
33.7704,0.15821
33.7754,0.15781
33.7804,0.15963
33.7854,0.1598
33.7904,0.15969
33.7954,0.16004
33.8004,0.16078
33.8054,0.16056
33.8104,0.16113
33.8154,0.16269
33.8204,0.16239
33.8254,0.16338
33.8304,0.16429
33.8354,0.16352
33.8404,0.16209
33.8454,0.16122
33.8504,0.1602
33.8554,0.15895
33.8604,0.15832
33.8654,0.15934
33.8704,0.15925
33.8754,0.15919
33.8804,0.15909
33.8854,0.15846
33.8904,0.15778
33.8954,0.15861
33.9004,0.15847
33.9054,0.15919
33.9104,0.15914
33.9154,0.15856
33.9204,0.15752
33.9254,0.15619
33.9304,0.15602
33.9354,0.1551
33.9404,0.15508
33.9454,0.1558
33.9504,0.1562
33.9554,0.15543
33.9604,0.15508
33.9654,0.15478
33.9704,0.15454
33.9754,0.15471
33.9804,0.15655
33.9854,0.15647
33.9904,0.157
33.9954,0.15654
34.0004,0.15604
34.0054,0.15563
34.0104,0.15708
34.0154,0.15834
34.0204,0.15879
34.0254,0.16103
34.0304,0.16096
34.0354,0.15926
34.0404,0.15895
34.0454,0.15848
34.0504,0.15964
34.0554,0.15996
34.0604,0.15945
34.0654,0.15934
34.0704,0.15784
34.0754,0.15792
34.0804,0.15661
34.0854,0.15638
34.0904,0.15682
34.0954,0.15723
34.1004,0.15836
34.1054,0.15732
34.1104,0.15679
34.1154,0.15693
34.1204,0.1559
34.1254,0.15584
34.1304,0.15533
34.1354,0.15612
34.1404,0.15672
34.1454,0.15691
34.1504,0.15703
34.1554,0.15633
34.1604,0.1584
34.1654,0.1598
34.1704,0.16062
34.1754,0.16077
34.1804,0.16293
34.1854,0.16405
34.1904,0.16412
34.1954,0.1658
34.2004,0.16651
34.2054,0.16664
34.2104,0.16727
34.2154,0.16535
34.2204,0.16476
34.2254,0.16425
34.2304,0.16608
34.2354,0.16637
34.2404,0.16777
34.2454,0.16826
34.2504,0.16742
34.2554,0.16784
34.2604,0.16803
34.2654,0.16881
34.2704,0.17031
34.2754,0.17081
34.2804,0.1722
34.2854,0.17127
34.2904,0.17075
34.2954,0.16904
34.3004,0.16834
34.3054,0.16844
34.3104,0.16795
34.3154,0.16743
34.3204,0.1664
34.3254,0.16626
34.3304,0.16652
34.3354,0.16615
34.3404,0.16721
34.3454,0.16716
34.3504,0.16755
34.3554,0.16794
34.3604,0.16703
34.3654,0.16816
34.3704,0.16988
34.3754,0.16982
34.3804,0.16925
34.3854,0.16867
34.3904,0.1679
34.3954,0.16602
34.4004,0.16502
34.4054,0.16321
34.4104,0.1623
34.4154,0.16257
34.4204,0.16142
34.4254,0.16003
34.4304,0.15953
34.4354,0.15898
34.4404,0.15848
34.4454,0.15892
34.4504,0.16034
34.4554,0.15888
34.4604,0.15884
34.4654,0.15931
34.4704,0.15924
34.4754,0.15855
34.4804,0.15758
34.4854,0.15778
34.4904,0.1587
34.4954,0.15965
34.5004,0.1592
34.5054,0.1581
34.5104,0.15915
34.5154,0.15898
34.5204,0.15825
34.5254,0.15837
34.5304,0.15888
34.5354,0.15931
34.5404,0.16012
34.5454,0.15973
34.5504,0.15907
34.5554,0.1584
34.5604,0.15923
34.5654,0.16024
34.5704,0.16265
34.5754,0.16263
34.5804,0.16223
34.5854,0.16181
34.5904,0.16191
34.5954,0.16216
34.6004,0.16237
34.6054,0.16261
34.6104,0.1638
